Text;Date;Time;Draft;Facebook;Twitter;LinkedIn;GBP;Instagram;Pinterest;TikTok;YouTube;Threads;Bluesky;Picture Url 1;Picture Url 2;Shortener;Instagram Post Type;Facebook Post Type;First Comment Text
"Begriff erklärt: Sitz und Niederlassung.

Der Sitz ist die Adresse, die im Register eingetragen ist. Sie entscheidet, welches Gericht zuständig ist und wohin Post rechtswirksam zugestellt wird.

Eine Niederlassung ist etwas anderes: ein weiterer, dauerhaft eingerichteter Betriebsort. Werkstatt, Lager, zweites Büro – dort wird gearbeitet, aber es ist nicht der Sitz.

In der Praxis läuft das oft durcheinander. Auf dem Angebot steht die Werkstatt, im Impressum der Sitz, im Navi die Niederlassung. Wer anruft, landet dreimal woanders.

Deshalb gehören beide Adressen nebeneinander – jede mit einem eigenen Stand, damit erkennbar ist, welche wofür gilt.

Speichern und die eigenen Angaben einmal gegenlesen.

https://mainprofil.com/ig

#Unternehmensdaten #Impressum #Standorte #KMU #MainProfil";2026-10-06;08:15:00;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;https://raw.githubusercontent.com/mainprofil-app/mainprofil-social-assets/main/2026-10-06/2026-10-06-ig-01.png;;FALSE;POST;;
"Ein Kontowechsel ist buchhalterisch eine Kleinigkeit und operativ eine Fehlerquelle über Monate.

Vier Stellen, an denen die alte Verbindung weiterlebt:

1. Die Rechnungsvorlage im Warenwirtschaftssystem. Sie wird geändert – aber oft erst nach der ersten Rückfrage.

2. Die Lieferantenstammdaten beim Kunden. Dort steht sie weiter, bis jemand sie aktiv ersetzt. Eine Rundmail erreicht selten die Stelle, die zahlt.

3. Angebote und Auftragsbestätigungen als PDF, die noch im Umlauf sind. Sie tragen die alte Angabe dauerhaft, weil ein PDF nichts nachlädt.

4. Öffentliche Angaben ohne Stand-Vermerk. Ohne Datum kann niemand erkennen, ob er die aktuelle Fassung liest oder die von vorletztem Jahr.

Genau deshalb ist eine Änderung nur dann abgeschlossen, wenn sie ein Datum hat: Dann sieht der Einkauf nicht nur eine Nummer, sondern auch, ab wann sie gilt. Und Änderungen an Zahlungsdaten sind der Fall, in dem eine nachvollziehbare Quelle am meisten wert ist.

Wie erfahren Sie in Ihrem Einkauf von geänderten Zahlungsdaten eines Lieferanten – und woran prüfen Sie das?

https://mainprofil.com/li

#Einkauf #Stammdaten #Compliance #Rechnungswesen #MainProfil";2026-10-06;08:45:00;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;https://raw.githubusercontent.com/mainprofil-app/mainprofil-social-assets/main/2026-10-06/2026-10-06-li-01.png;;FALSE;;;
"Über 227.000 Unternehmensprofile hat MainProfil aus öffentlichen Registerdaten angelegt (OpenCorporates / offeneregister.de). Jedes davon trägt den Hinweis „Noch nicht vom Inhaber bestätigt“ – und jedes kann kostenlos übernommen werden.

Aber eben nicht von jedem. Das ist der Teil, der uns wichtig ist.

Geprüft wird: die geschäftliche E-Mail-Adresse und ihre Domain, das Impressum der Website, die Registernummer. Ein Teil der Anträge wird bewusst von Hand angesehen. Deshalb sagen wir auch nicht, die Übernahme gehe „in Sekunden“ – sie geht zuverlässig, und das ist uns lieber.

Was nicht genügt: eine private Adresse. Und schon gar nicht, wer zuerst klickt.

Übrigens: Die Registerdaten stammen aus den Jahren 2017 bis 2019 und sind womöglich längst überholt. Auf jedem Profil steht deshalb sichtbar, von wann sie sind. Geraderücken kann das nur das Unternehmen selbst.

Wer sein Profil nicht möchte, lässt die Angaben korrigieren oder das Profil entfernen – kostenlos und auch ohne Konto.

Tippen Sie einmal Ihren Firmennamen ein. Steht da schon etwas – und stimmt es noch?

https://mainprofil.com/fb/uebernehmen

#MainProfil #Unternehmensprofil #Registerdaten #Mittelstand #Unterfranken";2026-10-06;10:30:00;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;https://raw.githubusercontent.com/mainprofil-app/mainprofil-social-assets/main/2026-10-06/2026-10-06-fb-01.png;;FALSE;;POST;
"Für über 117 Orte gibt es auf MainProfil eine eigene Seite – überall dort, wo mindestens 250 Betriebe geführt werden.

Was darauf steht:

Wie viele Unternehmensprofile es im Ort gibt. Wie viele davon vom Inhaber selbst verwaltet werden. Wie viele unabhängig verifiziert sind. Und wie sich das auf die Branchen verteilt.

Der interessanteste Wert ist der zweite. Denn ein Profil, das aus öffentlichen Registerdaten angelegt wurde, sagt nur, dass es das Unternehmen gibt. Ob die Angaben noch stimmen, sagt es nicht – die Registerdaten sind von 2017 bis 2019.

Deshalb steht auf jedem dieser Profile, von wann die Daten sind. Und deshalb ist der Anteil der selbst verwalteten Profile die ehrlichste Zahl auf so einer Ortsseite.

Speichern und beim nächsten Mal in Ihrem Ort nachsehen.

https://mainprofil.com/orte

#Unterfranken #RheinMain #Unternehmensverzeichnis #Standorte #MainProfil";2026-10-06;11:45:00;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;https://raw.githubusercontent.com/mainprofil-app/mainprofil-social-assets/main/2026-10-06/2026-10-06-ig-02.png;;FALSE;POST;;
"Eine Anfrage nimmt einen von drei Wegen in ein Unternehmen – und die Wege unterscheiden sich nicht darin, ob sie ankommen, sondern was danach passiert.

Die Telefonzentrale nimmt zuverlässig an und verteilt nach Gefühl. Bei drei Themen funktioniert das, bei dreißig nicht mehr. Jede Fehlleitung kostet einen halben Tag.

Das Sammelpostfach kommt an und bleibt liegen, weil niemandem ausschließlich gehört, was allen gehört. Wer schon einmal auf eine Antwort aus einem info@ gewartet hat, kennt das Muster.

Ein benannter Ansprechpartner mit Funktion ist der einzige Weg, der beim ersten Versuch richtig endet. Und er wird erst dann belastbar, wenn zwei Dinge dazukommen: eine geregelte Vertretung und ein Datum, das zeigt, dass die Angabe noch gilt. Ein Ansprechpartner ohne Datum ist eine Behauptung über die Vergangenheit.

Deshalb ist das keine Frage der Höflichkeit, sondern der Durchlaufzeit – im Einkauf genauso wie in der Rechnungsprüfung.

Welchen dieser drei Wege nehmen Anfragen bei Ihnen – und wissen Sie, wie oft sie ankommen?

https://mainprofil.com/li

#Einkauf #Ansprechpartner #Prozesse #B2B #MainProfil";2026-10-06;12:30:00;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;https://raw.githubusercontent.com/mainprofil-app/mainprofil-social-assets/main/2026-10-06/2026-10-06-li-02.png;;FALSE;;;
"Ein Satz, den wir oft hören: „Wir sind doch eingetragen, dann findet man uns.“

Das Eingetragensein und das Gefundenwerden sind aber zwei verschiedene Dinge.

Ein Registereintrag belegt: Dieses Unternehmen existiert, so heißt es, dort sitzt es, diese Personen dürfen es vertreten. Das ist viel – und trotzdem keine einzige Antwort auf die Fragen, die jemand hat, der gerade nach Ihnen sucht.

Was machen Sie eigentlich? Wen ruft man an? Wann sind Sie da? Fahren Sie bis zu uns raus? Und: Ist das noch aktuell?

Dazu kommt etwas, das wir selbst erlebt haben. Die öffentlichen Registerdaten, aus denen wir über 227.000 Profile angelegt haben, stammen aus den Jahren 2017 bis 2019. Auf jedem dieser Profile steht deshalb sichtbar, von wann die Angaben sind – und dass seitdem niemand aus dem Unternehmen sie bestätigt hat.

Eintrag heißt also: Es gibt Sie. Profil heißt: Man weiß, woran man ist.

Wann haben Sie zuletzt Ihren eigenen Firmennamen gesucht und sich angesehen, was dabei herauskommt?

https://mainprofil.com/fb

#Registerdaten #Unternehmensdaten #Sichtbarkeit #KMU #MainProfil";2026-10-06;13:30:00;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;https://raw.githubusercontent.com/mainprofil-app/mainprofil-social-assets/main/2026-10-06/2026-10-06-fb-02.png;;FALSE;;POST;
"Eine unbequeme Frage: Wenn Ihre Website morgen offline geht – wo stehen Ihre Angaben dann?

Das ist kein Schreckensszenario, sondern Alltag. Drei Wege dorthin:

Die Domain. Der Vertrag läuft aus, die Rechnung ging an eine Adresse, die niemand mehr liest.

Der Relaunch. Die neue Seite ist schöner, aber das Impressum ist umgezogen und die Öffnungszeiten sind unterwegs verloren gegangen.

Der Dienstleister. Die Zugangsdaten liegen bei jemandem, der nicht mehr erreichbar ist – bei kleinen Betrieben der häufigste Fall.

In allen drei Fällen ist nicht das Unternehmen verschwunden, sondern nur seine Auskunft. Und für jemanden, der gerade sucht, ist das dasselbe.

Deshalb ist eine Adresse, die unabhängig von Ihrem Hosting bestehen bleibt, keine Doppelung Ihrer Website. Sie ist das, was übrig bleibt, wenn die Technik dazwischenkommt.

Speichern und nachsehen, wann Ihre Domain eigentlich verlängert wird.

https://mainprofil.com/ig

#Website #Unternehmensdaten #Impressum #KMU #MainProfil";2026-10-06;15:15:00;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;https://raw.githubusercontent.com/mainprofil-app/mainprofil-social-assets/main/2026-10-06/2026-10-06-ig-03.png;;FALSE;POST;;
"Kanzleiangaben werden von zwei Seiten gelesen: von Mandanten, die eine Zuständigkeit suchen, und von Behörden, Banken und Prüfern, die Eindeutigkeit brauchen. Drei Angaben tragen diese doppelte Last.

1. Die Firmierung in genau einer Schreibweise. Partnerschaft, PartG mbB, Steuerberatungsgesellschaft mbH – in der Praxis kursieren von derselben Kanzlei drei Varianten: eine auf dem Briefkopf, eine im Register, eine in der Signatur. Bei jeder Vollmacht und jeder Bankanfrage erzeugt das eine Rückfrage.

2. Zuständigkeit statt Sammeladresse. Mandanten wollen wissen, wer ihr Mandat führt; Prüfer wollen wissen, wer vertretungsberechtigt ist. Beides ist eine Funktion, kein Name allein – und eine geregelte Vertretung gehört dazu, weil Urlaub und Krankheit den Ablauf nicht anhalten.

3. Der Stand der Angaben. Eine Kanzlei, die ihre eigenen Daten mit Datum führt, erspart sich die Frage, ob die Vollmacht, die Anschrift oder die Bankverbindung noch aktuell ist. Das ist derselbe Maßstab, den Sie an Mandantenstammdaten legen.

Dass Mandanten Sie kennen, ändert daran nichts: Nachgeprüft wird nicht von denen, die Sie kennen, sondern von denen, die es nicht tun.

Wie oft im Jahr gleichen Sie die eigenen Kanzleiangaben ab – und wer ist dafür zuständig?

https://mainprofil.com/li

#Steuerberatung #Kanzlei #Stammdaten #Compliance #MainProfil";2026-10-06;16:15:00;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;https://raw.githubusercontent.com/mainprofil-app/mainprofil-social-assets/main/2026-10-06/2026-10-06-li-03.png;;FALSE;;;
"Viele Betriebe sind nicht im Büro, sondern auf der Baustelle, im Kundendienst oder im Lieferwagen. Und stehen dann vor einem Widerspruch: Öffnungszeiten angeben, die niemand besetzt – oder gar nichts angeben.

Beides führt zum selben Ergebnis, nämlich zu Anrufen, die ins Leere gehen.

So nicht: Bürozeiten von 8 bis 17 Uhr angeben, wenn ab 7 Uhr alle draußen sind. Eine Mobilnummer ohne Namen dahinter. „Jederzeit erreichbar“ – das glaubt niemand und es hilft auch keinem. Und ein Anrufbeantworter, der nicht sagt, wann zurückgerufen wird.

So ja: eine feste Rückrufzeit statt einer Öffnungszeit. Zum Beispiel: Rückruf täglich zwischen 16 und 18 Uhr. Dazu Name und Funktion – dann weiß der Anrufer, mit wem er spricht. Ein zweiter Weg für den echten Notfall. Und ein Datum, das zeigt, dass diese Angabe noch gilt und nicht von letztem Sommer ist.

Das Ziel ist nicht, ständig erreichbar zu sein. Es ist, dass niemand rät.

Wann rufen Sie zurück – und steht das irgendwo, wo man es vorher lesen kann?

https://mainprofil.com/fb

#Handwerk #Erreichbarkeit #Kundendienst #KMU #MainProfil";2026-10-06;17:00:00;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;https://raw.githubusercontent.com/mainprofil-app/mainprofil-social-assets/main/2026-10-06/2026-10-06-fb-03.png;;FALSE;;POST;
"So sieht es aus, wenn eine Angabe nicht nur gilt, sondern auch ein Seit-wann hat.

Anschrift: bestätigt am 4. Oktober. Ansprechpartner: geändert am 21. September. Öffnungszeiten: bestätigt am 4. Oktober. Identität: unabhängig verifiziert.

Vier Zeilen, und jede trägt ein Datum. Der Unterschied ist größer, als er aussieht: Ohne Datum muss man einer Angabe glauben. Mit Datum kann man sie einordnen.

Deshalb zeigt das Profil nicht nur den aktuellen Stand, sondern auch, wann er zustande kam – und trennt dabei sichtbar, was der Inhaber selbst gepflegt hat und was unabhängig geprüft wurde.

Das Profil ist kostenlos, ohne Kreditkarte. Die Verifizierung läuft getrennt davon, ist nicht kaufbar und muss erneuert werden.

Folgen für mehr Beispiele aus dem Profil.

https://mainprofil.com/ig

#Aktualität #Unternehmensdaten #Verifizierung #MainProfil #B2B";2026-10-06;18:45:00;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;https://raw.githubusercontent.com/mainprofil-app/mainprofil-social-assets/main/2026-10-06/2026-10-06-ig-04.png;;FALSE;POST;;
