Text;Date;Time;Draft;Facebook;Twitter;LinkedIn;GBP;Instagram;Pinterest;TikTok;YouTube;Threads;Bluesky;Picture Url 1;Picture Url 2;Shortener;Instagram Post Type;Facebook Post Type;First Comment Text
"Samstag, 8 Uhr: Im Salon ist der Tag schon ausgebucht. Die Fragen kommen trotzdem.

Drei Angaben, die viele davon vorwegnehmen:

1. Ein Terminweg. Telefon, Online-Kalender oder beides – aber klar, welcher gilt.
2. Samstagszeiten extra. Wer samstags früher schließt, schreibt es dazu.
3. Leistungen mit Stand. Was es gibt – und seit wann die Liste gilt.

An einer Adresse, mit Datum. Speichern und im Team teilen.

https://mainprofil.com/ig

#Friseur #Kosmetik #Salon #Unternehmensdaten #MainProfil";2026-10-10;08:15:00;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;https://raw.githubusercontent.com/mainprofil-app/mainprofil-social-assets/main/2026-10-10/2026-10-10-ig-01.png;;FALSE;POST;;
"Eine Frage, die in vielen Unternehmen niemand eindeutig beantworten kann: Wer ist eigentlich für die öffentlichen Angaben über das Unternehmen zuständig?

Konkret wird sie, sobald es ein Profil gibt, das man nicht selbst angelegt hat. MainProfil hat über 190.000 Unternehmensprofile aus öffentlichen Registerdaten angelegt (OpenCorporates / offeneregister.de). Die Angaben stammen aus den Jahren 2017 bis 2019 und sind am Profil als „seitdem nicht vom Unternehmen bestätigt“ gekennzeichnet. Was heute gilt, kann nur das Unternehmen selbst sagen.

Die Geschäftsführung, weil es um die Firma geht? Das Marketing, weil es öffentlich ist? Die Verwaltung, weil es Stammdaten sind?

Wer es übernimmt, tut das kostenlos und ohne Kreditkarte, berichtigt die Angaben und bestätigt sie mit Datum. Damit kein Fremder ein Profil übernimmt, wird jeder Antrag geprüft, ein Teil davon von Hand. Wer kein Profil pflegen möchte, kann Angaben korrigieren oder das Profil entfernen lassen.

Tippen Sie Ihren Firmennamen ein und sehen Sie nach. Und: Wer wäre bei Ihnen zuständig?

https://mainprofil.com/li/uebernehmen

#Unternehmensprofil #Registerdaten #Mittelstand #Stammdaten #MainProfil";2026-10-10;08:45:00;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;https://raw.githubusercontent.com/mainprofil-app/mainprofil-social-assets/main/2026-10-10/2026-10-10-li-01.png;;FALSE;;;
"Samstagvormittag im Hofladen: frische Eier, Kartoffeln, die ersten Kürbisse. Die Bäuerin steht selbst an der Kasse.

Unter der Woche läuft es anders. Da gibt es den Automaten am Hoftor, rund um die Uhr. Und freitags eine Abholstation im Nachbarort für vorbestellte Kisten.

Drei Verkaufsstellen, drei Zeiten – und die meisten Kunden kennen nur eine davon. Wer am Dienstag vor dem geschlossenen Laden steht, weiß nicht, dass zehn Meter weiter der Automat hängt.

Was hilft: eine Adresse, an der alle drei stehen. Mit Ort, Zeiten und dem Datum, an dem das zuletzt bestätigt wurde. Dann lässt sich auch sagen, wenn der Automat im Winter kürzer befüllt wird.

Kaufen Sie direkt beim Hof – und wo erfahren Sie, wann was offen hat?

https://mainprofil.com/fb

#Hofladen #Direktvermarktung #Regional #Unternehmensdaten #MainProfil";2026-10-10;10:30:00;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;https://raw.githubusercontent.com/mainprofil-app/mainprofil-social-assets/main/2026-10-10/2026-10-10-fb-01.png;;FALSE;;POST;
"„Wir haben viele gute Bewertungen. Das reicht doch.“

Bewertungen sind wertvoll. Sie erzählen, wie es anderen ergangen ist – manchmal vor drei Jahren.

Was sie nicht sagen: ob die Anschrift noch stimmt, ob samstags geöffnet ist, wer heute zuständig ist.

Dafür braucht es Angaben mit Datum. Am besten an einer Adresse.

Folgen für mehr Mythen aus dem Betriebsalltag.

https://mainprofil.com/ig

#Bewertungen #Unternehmensdaten #Aktualität #KMU #MainProfil";2026-10-10;11:45:00;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;https://raw.githubusercontent.com/mainprofil-app/mainprofil-social-assets/main/2026-10-10/2026-10-10-ig-02.png;;FALSE;POST;;
"Jedes Jahr derselbe Fragebogen an alle Lieferanten – und jedes Jahr dieselben Lücken. Viele Einkaufsabteilungen kennen das: Die Hälfte kommt verspätet zurück, ein Teil unvollständig, und was stimmt, weiß am Ende niemand genau.

Was sich bewährt:

Do: nicht alles neu abfragen, sondern nur, was sich seit dem letzten Stichtag geändert hat. Auf eine dauerhafte Adresse verweisen, an der der Lieferant seine Angaben selbst pflegt. Zu jeder Angabe den Stand mitschreiben. Und geprüfte Angaben getrennt von der Selbstauskunft ablegen.

Don't: jährlich den kompletten Bogen verschicken. PDF-Formulare ohne Datum sammeln. Eine Selbstauskunft als Prüfung verbuchen. Und die geänderte Anschrift erst bemerken, wenn die Rechnung zurückkommt.

Das Ziel ist nicht weniger Sorgfalt, sondern weniger Wiederholung – mit Angaben, die ein Datum tragen und unabhängig geprüft werden können.

Wie oft fragen Sie die Stammdaten Ihrer Lieferanten vollständig neu ab?

https://mainprofil.com/li

#Einkauf #Lieferantenmanagement #Stammdaten #Compliance #MainProfil";2026-10-10;12:30:00;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;https://raw.githubusercontent.com/mainprofil-app/mainprofil-social-assets/main/2026-10-10/2026-10-10-li-02.png;;FALSE;;;
"In 15 Tagen, am 25. Oktober, werden die Uhren zurückgestellt.

Für viele Betriebe ist das mehr als eine Stunde länger schlafen: Die Gärtnerei schließt früher, der Biergarten macht Winterpause, die Werkstatt öffnet später, weil es morgens dunkel ist.

Das Problem ist selten die Änderung selbst, sondern dass sie nur am Zettel an der Tür steht. Wer vorher nachsieht, findet die Sommerzeiten.

Unser Tipp: die neuen Zeiten jetzt schon ankündigen – mit „gültig ab“ und Datum. Dann weiß jeder, ab wann was gilt.

Ändern sich bei Ihnen im Winter die Öffnungszeiten?

https://mainprofil.com/fb

#Zeitumstellung #Öffnungszeiten #Winterzeit #Unternehmensdaten #MainProfil";2026-10-10;13:30:00;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;https://raw.githubusercontent.com/mainprofil-app/mainprofil-social-assets/main/2026-10-10/2026-10-10-fb-02.png;;FALSE;;POST;
"Was machen Sie eigentlich alles?

Viele Kunden wissen es nicht – weil nirgends steht, dass Sie inzwischen auch Wärmepumpen einbauen oder am Wochenende Notdienst haben.

Im MainProfil stehen Leistungen als Liste. Jede mit dem Datum, an dem sie zuletzt bestätigt wurde. Getrennt davon: das Siegel „Unabhängig verifiziert“ für die Identität.

Folgen für mehr Einblicke ins Profil.

https://mainprofil.com/ig

#Leistungen #Handwerk #Unternehmensprofil #Verifizierung #MainProfil";2026-10-10;15:15:00;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;https://raw.githubusercontent.com/mainprofil-app/mainprofil-social-assets/main/2026-10-10/2026-10-10-ig-03.png;;FALSE;POST;;
"An einer einzigen Unternehmensangabe können vier verschiedene Daten stehen. Wer im Einkauf oder in der Compliance prüft, sollte sie auseinanderhalten – denn jedes beantwortet eine andere Frage.

Der Registerstand sagt, von wann die öffentlichen Registerdaten stammen. Er kann Jahre alt sein.

Das Bestätigungsdatum sagt, wann das Unternehmen selbst erklärt hat, dass die Angabe stimmt. Das ist eine Selbstauskunft – datiert und nachvollziehbar.

Das Prüfdatum sagt, wann eine unabhängige Stelle Identität und Angaben abgeglichen hat.

Und das Ablaufdatum sagt, bis wann diese Prüfung gilt. Bei MainProfil läuft das Siegel „Unabhängig verifiziert“ ab und wird neu vergeben – es ist nicht kaufbar und vom Tarif getrennt.

Wer nur eines dieser Daten kennt, liest leicht zu viel hinein. Wer alle vier sieht, weiß, wie belastbar eine Angabe ist.

Welches dieser Daten fragen Sie bei neuen Geschäftspartnern zuerst nach?

https://mainprofil.com/li

#Compliance #Einkauf #Aktualität #Verifizierung #MainProfil";2026-10-10;16:15:00;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;https://raw.githubusercontent.com/mainprofil-app/mainprofil-social-assets/main/2026-10-10/2026-10-10-li-03.png;;FALSE;;;
"Im Alltag sagen wir „die Firma“ und meinen den ganzen Betrieb. Im Register ist mit Firma etwas anderes gemeint: der Name.

Firmierung heißt der Name, unter dem ein Unternehmen eingetragen ist und auftritt – mit Rechtsformzusatz, also GmbH, UG, e. K. und so weiter.

Im Alltag kursieren oft mehrere Fassungen: die kurze auf dem Schild, die lange im Register, eine dritte in der Mail-Signatur. Für Kunden ist das egal. Für Angebote, Verträge und Rechnungen nicht – dort zählt die eingetragene Fassung, und wenn sie abweicht, kommt die Rückfrage.

Am einfachsten: die eingetragene Firmierung an einer Stelle zeigen, mit Datum, und überall darauf verweisen.

Wie viele Schreibweisen Ihres Firmennamens sind bei Ihnen im Umlauf?

https://mainprofil.com/fb

#Firmierung #Unternehmensdaten #Rechnung #Selbstständig #MainProfil";2026-10-10;17:00:00;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;https://raw.githubusercontent.com/mainprofil-app/mainprofil-social-assets/main/2026-10-10/2026-10-10-fb-03.png;;FALSE;;POST;
"Betriebsurlaub in den Herbstferien? Die Frage ist, wer es vorher erfährt.

Der Zettel an der Tür erreicht nur die, die schon vor der Tür stehen.
Die Ansage am Telefon nur die, die anrufen.

Ein Profil mit Zeitraum, Vertretung und Datum erreicht alle, die vorher nachsehen.

Speichern für den nächsten Betriebsurlaub.

https://mainprofil.com/ig

#Betriebsurlaub #Herbstferien #Öffnungszeiten #KMU #MainProfil";2026-10-10;18:45:00;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;https://raw.githubusercontent.com/mainprofil-app/mainprofil-social-assets/main/2026-10-10/2026-10-10-ig-04.png;;FALSE;POST;;
