Text;Date;Time;Draft;Facebook;Twitter;LinkedIn;GBP;Instagram;Pinterest;TikTok;YouTube;Threads;Bluesky;Picture Url 1;Picture Url 2;Shortener;Instagram Post Type;Facebook Post Type;First Comment Text
"Salons, ein kleiner Tipp für heute: Schreiben Sie die Samstagszeiten getrennt dazu.

„Mo–Sa 9–18 Uhr“ stimmt bei vielen nicht, weil samstags um 14 Uhr Schluss ist. Genau am Samstag suchen aber die meisten nach einem kurzfristigen Termin.

Eine eigene Zeile für den Samstag, dazu der Terminweg, der wirklich gilt – und ein Datum, damit man sieht, dass es noch stimmt.";2026-10-10;08:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Bewertungen erzählen die Vergangenheit. Angaben mit Datum erzählen die Gegenwart.

Fünf Sterne von 2023 sagen, dass es damals gut lief. Ob heute samstags geöffnet ist, wer den Auftrag annimmt und ob die Anschrift noch stimmt, sagen sie nicht.

Beides hat seinen Platz. Man sollte das eine nur nicht für das andere halten.";2026-10-10;09:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Samstagsfrage: Ändern sich bei Ihnen mit der Zeitumstellung die Öffnungszeiten?

In zwei Wochen werden die Uhren zurückgestellt. Gärtnereien, Hofläden, Biergärten, manche Werkstätten stellen dann auf Winterzeiten um.

Und wo erfahren Ihre Kunden davon – am Zettel an der Tür oder schon vorher, mit Datum, ab wann es gilt?";2026-10-10;11:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Ein Hof, drei Verkaufsstellen:

1. Der Hofladen – samstags, mit Bedienung.
2. Der Automat am Tor – täglich, rund um die Uhr.
3. Die Abholstation im Nachbarort – freitags, für vorbestellte Kisten.

Die meisten Kunden kennen nur eine davon. Wer alle drei an einer Stelle zeigt, mit Zeiten und Datum, verkauft auch am Dienstag.";2026-10-10;12:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Ihr Unternehmen hat womöglich schon ein Profil auf MainProfil – angelegt aus öffentlichen Registerdaten von 2017 bis 2019, gekennzeichnet als seitdem nicht vom Unternehmen bestätigt.

Bleibt die Frage, wer sich bei Ihnen darum kümmert: Geschäftsführung, Marketing oder Verwaltung?

Übernehmen ist kostenlos und wird geprüft. Korrigieren oder entfernen lassen geht auch ohne Konto.

https://mainprofil.com/th/uebernehmen";2026-10-10;14:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Mythos: Die Zeitumstellung ändert nur die Uhr.

Für viele Betriebe ändert sie die Öffnungszeiten. Wer im Winter eine Stunde früher schließt, aber online noch die Sommerzeiten stehen hat, schickt Kunden vor verschlossene Türen.

Die neuen Zeiten also vorher ankündigen, mit „gültig ab“ – nicht erst am Montag danach.";2026-10-10;15:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Dienstag, 18 Uhr. Ein Auto hält vor dem Hofladen, die Tür ist zu.

Die Kundin dreht um und fährt zum Supermarkt. Zehn Meter weiter, hinter dem Tor, hängt der Automat mit Eiern, Kartoffeln und Nudeln – täglich befüllt.

Auf der Website steht nur: Hofladen, Samstag 8 bis 12 Uhr. Vom Automaten kein Wort.";2026-10-10;17:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Stammdaten bei Lieferanten abfragen, kurz sortiert.

Do: nur fragen, was sich seit dem letzten Stichtag geändert hat. Zu jeder Angabe den Stand notieren. Geprüftes getrennt ablegen.

Don't: jedes Jahr den kompletten Bogen verschicken. Formulare ohne Datum sammeln. Eine Selbstauskunft als Prüfung verbuchen.";2026-10-10;18:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"An Direktvermarkter mit Hofladen und Automat: Im Winter läuft vieles anders.

Der Laden macht kürzer, der Automat wird seltener befüllt, die Abholstation pausiert vielleicht ganz.

Das ist kein Problem, solange es irgendwo steht – mit Zeitraum und Datum. Sonst gilt für Ihre Kunden weiter der Sommer.";2026-10-10;20:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Vier Daten können an einer einzigen Unternehmensangabe stehen:

Registerstand – von wann die öffentlichen Daten sind.
Bestätigt am – wann das Unternehmen selbst gesagt hat: stimmt.
Geprüft am – wann jemand anderes abgeglichen hat.
Gültig bis – wann diese Prüfung abläuft.

Wer nur eines davon sieht, liest leicht zu viel hinein.";2026-10-10;21:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
