Text;Date;Time;Draft;Facebook;Twitter;LinkedIn;GBP;Instagram;Pinterest;TikTok;YouTube;Threads;Bluesky;Picture Url 1;Picture Url 2;Shortener;Instagram Post Type;Facebook Post Type;First Comment Text
"Vor der E-Rechnung einmal die eigenen Stammdaten mit dem Register vergleichen.

Firmierung buchstabengenau, Anschrift, USt-IdNr. Bei der PDF-Rechnung liest ein Mensch über kleine Abweichungen hinweg. Bei der strukturierten Rechnung vergleicht zuerst ein System – und hält an.

Ab 2027 stellen größere Unternehmen elektronisch aus, ab 2028 alle. Die Abweichung von heute ist die Rückfrage von dann.";2026-10-08;08:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"„Nichts geändert“ ist auch eine Auskunft – aber nur mit Datum.

Wer seine Angaben nur anfasst, wenn sich etwas ändert, sieht von außen aus wie jemand, der sie nie anfasst.

„Zuletzt geändert 2021“ und „bestätigt letzte Woche“ können genau denselben Inhalt haben. Sie sagen trotzdem etwas völlig Verschiedenes.";2026-10-08;09:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Was steht auf Ihrer Visitenkarte, das nicht mehr stimmt?

Das Festnetz, an das keiner mehr geht. Die Adresse von vor dem Umzug. Eine Funktion, die inzwischen anders heißt.

Visitenkarten zeigen exakt den Stand, an dem sie gedruckt wurden. Nur steht dieser Stand nicht drauf.";2026-10-08;11:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Begriff: Umsatzsteuer-Identifikationsnummer.

Vergeben vom Bundeszentralamt für Steuern, gebraucht vor allem im Handel innerhalb der EU. Nicht zu verwechseln mit der Steuernummer vom Finanzamt.

Auf die Rechnung gehört eine der beiden. Welche dort steht und ob sie zu den übrigen Angaben passt, fällt dem Empfänger auf – spätestens bei der E-Rechnung.";2026-10-08;12:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Auf Ihrem Profil bei MainProfil steht womöglich ein Datum aus 2017, 2018 oder 2019.

Das ist der Registerstand: Die Angaben stammen aus öffentlichen Registerdaten und wurden seitdem nicht vom Unternehmen bestätigt. Sie können also längst überholt sein.

Geraderücken kann das nur das Unternehmen selbst – Profil kostenlos übernehmen, berichtigen, mit heutigem Datum bestätigen. Oder korrigieren oder entfernen lassen.

https://mainprofil.com/th/uebernehmen";2026-10-08;14:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Mythos: Das Impressum liest sowieso niemand.

Kunden vielleicht nicht. Aber die Rechnungsprüfung, der Einkauf beim ersten Auftrag, die Bank, jeder, der eine Zustellanschrift braucht – und jeder, der gezielt nach Fehlern sucht.

Das Impressum hat wenige Leser. Es sind nur genau die, bei denen ein Fehler etwas kostet.";2026-10-08;15:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Donnerstag, 8 Uhr, Wochenmarkt im Nachbarort. Jemand sucht den Käsestand, von dem die Kollegin erzählt hat.

Die Website nennt nur den Samstag. Ein Portal zeigt einen Standplatz, den es seit zwei Jahren nicht mehr gibt. Ob der Stand im Winter noch donnerstags kommt, steht nirgends.

Er ist übrigens da, zwanzig Meter weiter. Nur wer schon Stammkunde ist, weiß das.";2026-10-08;17:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Urlaubsvertretung, kurz sortiert.

So nicht: nur eine Abwesenheitsnotiz, die erst nach dem Absenden kommt. Die private Nummer der Vertretung. Kein Enddatum.

So ja: Vertretung mit Funktion und Erreichbarkeit dort, wo man vor der Anfrage nachsieht. Zeitraum mit Anfang und Ende. Danach wieder zurückstellen – mit Datum.";2026-10-08;18:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"An Gründer:innen: Die Wohnadresse als Firmensitz ist am Anfang praktisch – und später der Grund für die meisten Änderungen.

Sie steht im Register, im Impressum, auf Rechnungen und Visitenkarten. Beim ersten Umzug ins Büro muss sie überall gleichzeitig wechseln.

Das Register muss man dann ohnehin ändern. Aber wer früh eine dauerhafte Adresse hat, auf die alles andere verweist, muss nicht jede Karte neu drucken.";2026-10-08;20:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Vier Nachweise in einer Lieferantenakte, die ablaufen:

Freistellungsbescheinigung nach § 48b EStG. Unbedenklichkeitsbescheinigung der Berufsgenossenschaft. Nachweis der Betriebshaftpflicht. Die unabhängige Verifizierung.

Ihr Wert hängt an einem Datum, nicht am Vorhandensein. Eine Akte, in der alle vier vorliegen, kann trotzdem veraltet sein.";2026-10-08;21:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
